Area,Year,Temperature_Change,Artificial surfaces (including urban and associated areas),Grassland,Herbaceous crops,Inland water bodies,Mangroves,Permanent snow and glaciers,Shrub-covered areas,"Shrubs and/or herbaceous vegetation, aquatic or regularly flooded",Sparsely natural vegetated areas,Terrestrial barren land,Tree-covered areas,Woody crops,AFOLU,Agricultural Soils,Agrifood Systems Waste Disposal,Agrifood systems,All sectors with LULUCF,All sectors without LULUCF,Burning - Crop residues,Crop Residues,Drained organic soils,Drained organic soils (CO2),Drained organic soils (N2O),Emissions from crops,Emissions from livestock,Emissions on agricultural land,Energy,Enteric Fermentation,Farm gate,Fertilizers Manufacturing,Fires in humid tropical forests,Fires in organic soils,Food Household Consumption,Food Packaging,Food Processing,Food Retail,Food Transport,Forest fires,Forestland,IPCC Agriculture,IPPU,International bunkers,LULUCF,Land-use change,Manure Management,Manure applied to Soils,Manure left on Pasture,Net Forest conversion,On-farm energy use,Other,Pesticides Manufacturing,Pre- and post-production,Rice Cultivation,Savanna fires,Synthetic Fertilizers,Waste
Slovenia,2020,2.204,30.62,172.65,360.33,5.19,0.0,0.0,100.3,1.81,2.77,7.08,1211.53,106.47,1651.5481666666667,413.5166,296.9282666666667,1656.392175,5400.117125,4999.3799,3.1933333333333334,34.9899,101.10835,165.6156,18.30055,130.093,967.9686666666666,1396.8728333333336,4617.663333333334,1017.48885,1261.1904333333334,0.62515,0.0,0.0,59.16165,72.8744,60.498025,75.008675,102.4268,0.0,-1762.3708499999998,1155.82765,422.081,,534.3163000000001,135.6824,195.12406666666666,110.15295,96.248,283.13165,88.75336666666665,35.245,45.303733333333334,608.73755,,0.0,134.8797,344.67333333333335
Solomon Islands,2020,0.624,0.97,6.25,9.5,413.59,133.76,0.0,5.12,0.0,0.24,0.0,2482.6,36.75,214.47260000000003,13.091,21.101566666666667,243.76597500000003,340.32795,219.1519,0.05873333333333333,0.2385,0.7307,0.7042,0.0265,7.326933333333333,45.54226666666667,224.08673333333334,110.68033333333335,29.2068,59.54423333333333,,0.0,0.0,0.6486666666666666,,,53.88945,6.840800000000001,0.0,-9.6275,52.90453333333334,2.19925,,161.56806666666668,164.5425,18.280066666666666,3.0475,8.6655,493.6275,6.404966666666667,2.473333333333333,0.4907333333333334,75.700925,9.5508,0.0,1.113,123.21199999999999
Somalia,2020,1.232,48.21,7397.26,4969.06,201.38,1.32,0.0,36832.56,59.28,5920.06,5076.9,2729.73,126.49,76816.40953333332,5597.754,1271.6937333333333,21606.14015,62342.1481,16706.814749999998,6.625466666666667,25.9965,0.0,0.0,0.0,32.715066666666665,15927.821600000001,27507.2939,3665.513333333334,17478.4232,15969.2984,,0.0,0.0,1.7747,,,3.321,19.78076666666667,0.0,147927.3469,15969.2984,896.3979333333333,,60847.11113333333,11537.995499999999,567.1629333333334,120.416,5442.146,34613.9865,,195.305,5.429766666666667,975.669725,3.9424,8.7636,9.1955,1614.34
South Africa,2020,0.985,747.04,24207.2,13024.91,623.82,47.56,0.0,64468.77,261.6,9127.52,666.91,8348.82,448.27,35811.00889999999,12128.1755,6360.602,31221.8008,183369.876675,171524.06665,205.5408,972.3645,551.0289,505.1839,45.845,3023.862266666667,15885.171866666666,23995.75673333333,179190.63333333333,15094.0104,23995.107333333333,,0.6494,0.0,3248.4317000000005,1713.4279999999999,369.43430000000006,2985.4906,1657.0785333333333,130.6854,46486.0,20016.595533333333,10426.02,,15794.413366666668,0.6494,580.2310666666666,308.195,7555.203,0.0,3810.117166666667,2496.3,303.68249999999995,13224.983250000001,8.5232,1077.0176,3246.568,13925.966666666667
South Sudan,2020,0.606,13.41,3242.13,2243.0,196.39,0.0,0.0,28458.55,3705.63,3.16,26.92,25213.33,77.74,39166.626,10202.2615,291.4772,30290.358475,32008.649599999997,27892.640049999998,13.871133333333333,77.38,9870.9291,9346.4146,524.5145,143.31126666666668,20321.405866666668,39191.6045,1888.4099999999999,20160.8288,36840.797,,2288.6095333333333,0.0,6.577333333333333,,,647.819025,33.7267,2313.874533333333,-10.5939,33678.61326666667,200.7868,,5488.012733333333,2350.8075000000003,480.9973333333333,348.952,9250.832,186.5939,46.712199999999996,469.05,,896.6551000000001,116.1972,12864.219799999999,0.583,1109.6766666666667
Spain,2020,2.018,613.11,7383.29,15384.23,539.79,0.0,0.0,6183.96,53.64,953.37,494.34,12553.12,6617.94,24617.579766666666,12304.30125,8897.468066666666,37784.38095,85653.31482500001,88991.66149999999,45.987233333333336,1124.46325,501.7857,429.1757,72.61,5962.191933333333,23043.0686,32931.35776666666,67675.46666666667,17588.720800000003,32931.35776666666,1713.8802,0.0,0.0,831.38415,647.3054333333333,1652.26485,802.404975,1468.4394249999998,3.812533333333333,-23069.670299999998,27686.868033333332,6663.18,,-4451.1289,0.0,6962.008566666666,2709.27925,2616.186,268.35905,3719.5905333333335,471.7,421.13180000000006,13085.862625000002,954.5377500000001,11.216183333333333,5099.15485,12555.433333333334
Sri Lanka,2020,1.06,87.64,500.59,1550.57,242.74,23.21,0.0,1316.81,0.02,7.47,1.68,1821.48,1130.15,4671.704733333333,2043.68,2259.1801333333333,6414.3644,11975.3449,12055.497475,42.315733333333334,321.8955,1275.6228,1219.3898,56.233,3260.7118666666665,1480.2196000000001,5221.446366666666,7356.5,1677.046,5185.1731666666665,,0.0,0.0,372.62553333333335,0.0,,260.048825,332.6148,0.0,-1648.8196,4778.574799999999,787.1218333333333,,-106.87006666666667,36.273199999999996,132.0276,82.6535,262.5885,108.8196,0.1351,225.515,19.8873,2498.279625,3185.3892,0.15466666666666667,1320.3095,3001.456666666667
Sudan,2020,0.709,157.98,24065.08,31238.85,506.41,26.52,0.0,15807.3,261.73,7850.25,97545.29,8433.51,321.39,38167.96233333334,24020.236,2646.757133333333,45662.679375,43179.3876,54603.0522,12.529066666666667,595.7995,0.0,0.0,0.0,1358.793,49602.30493333333,56087.6091,11992.766666666668,50136.2064,53788.85793333334,,2.2156,0.0,655.3275666666667,,,793.1274000000001,396.93103333333335,9.558333333333334,-52612.9401,53399.515133333334,1206.7544666666665,,-15231.5528,2298.7511666666664,1480.3310000000001,523.004,21523.7505,6889.6067,389.34280000000007,2045.8,39.444433333333336,3596.97255,45.9144,2438.4172,1377.682,4841.166666666667
Suriname,2020,2.01,11.14,61.72,54.27,198.68,44.94,0.0,144.38,106.19,0.0,0.0,13823.12,4.52,3827.733066666666,156.9595,58.57073333333333,3083.42605,3862.45605,1339.44875,2.0714,15.5025,673.7204,645.8159,27.9045,364.3842666666667,75.2484,3945.9967666666666,1143.5266666666666,61.4936,797.1919333333334,,5.182133333333334,0.0,39.35443333333333,0.0,,41.883449999999996,8.5856,5.182133333333334,-0.2014,463.7234,7.238966666666667,,3364.009666666667,3148.804833333333,8.229666666666667,12.1635,26.871,9430.8681,118.19656666666667,25.9965,2.882566666666667,123.92847499999999,453.4488,5.487733333333334,74.518,154.11166666666668
Sweden,2020,2.949,149.7,2537.91,3715.55,3991.43,0.0,24.02,1591.72,3631.38,1413.14,271.13,27807.76,4.39,5972.357866666666,3448.5454,538.8334333333333,10461.164700000001,17169.173899999998,16548.0596,11.3922,357.75745,6193.6917,9817.7906,1284.7964000000002,1035.8998666666666,2882.6452666666664,12190.787900000001,11966.0,3080.9096,8905.1156,,0.0,0.0,17.19705,126.42613333333333,247.02645,180.97562499999998,369.92605,0.0,-28425.4551,4856.8645,1870.1729999999998,,828.1524,3285.6723,477.7699666666667,310.78255,270.8565,6086.56415,488.3132666666666,246.185,5.3384,1318.0737749999998,,0.0,1041.64325,2296.186666666667
Switzerland,2020,2.519,134.95,1325.62,512.26,149.88,0.0,104.17,171.02,1.81,117.38,266.44,1348.42,32.28,4128.1521,1268.4076,768.5982333333333,5997.4845000000005,12874.747175,12654.227149999999,3.3910666666666667,108.1015,504.68699999999995,801.4134,103.98030000000001,200.97506666666666,3532.839,4131.7599,10916.666666666666,3574.0499,4131.7599,,0.0,0.0,116.76882499999999,30.009133333333335,774.80245,856.6885,551.372925,0.0,-1363.80685,3911.719883333333,1343.0575,,294.0267,0.0,674.24465,383.24375,322.0015,104.30275,30.4967,62.710800000000006,0.10166666666666667,2898.664575,,0.014966666666666668,201.5685,268.0566666666667
Syrian Arab Republic,2020,1.815,135.74,490.45,4072.53,133.89,0.0,0.0,236.57,0.99,942.29,11523.22,271.59,931.49,3724.0755000000004,2430.4475,2556.7351333333336,7566.620849999999,13774.956624999999,14117.87425,37.0622,377.1745,0.0,0.0,0.0,376.75686666666667,3775.6462666666666,4410.0484,9536.096666666666,3598.3248,4410.0484,274.61514999999997,0.0,0.0,348.702975,0.6479333333333334,,1681.977025,161.216275,2.3320666666666665,-1378.6667,4181.299,3664.433333333333,,-457.2235,0.0,96.1594,29.415,1891.517,0.0,228.7494,92.485,15.791166666666667,4259.08455,,28.895866666666667,132.341,1380.3466666666666
Tajikistan,2020,1.139,47.71,6490.84,2010.61,134.06,0.0,1080.51,665.35,5.9,567.18,2326.78,284.57,482.89,4865.2221,1707.713,795.7015333333334,4461.666725,7528.120525,7532.008599999999,8.0524,90.6565,0.0,0.0,0.0,383.23753333333326,4486.6488,4940.698133333333,3193.4900000000002,4790.8084,4940.698133333333,27.3825,0.0,0.0,63.036925000000004,17.44353333333333,13.828500000000002,11.5515,49.389325,0.0,-15.5523,4870.4062,736.87895,,-5.1841,0.0,476.5765333333333,365.435,858.865,0.0,70.29193333333333,34.98,2.176633333333333,756.143125,79.3912,0.5022,392.7565,972.9566666666666
Thailand,2020,1.543,329.66,4056.27,22239.23,978.56,367.59,0.0,5094.93,14.19,31.66,0.11,11219.24,7206.96,47620.85966666666,13432.903,11985.323799999998,74518.675875,144083.80975000001,145898.73195,518.102,2557.8595,1071.4944,1026.4179,45.0765,40236.632,9578.0006,56086.034133333334,95605.66666666667,8263.2032,53422.26673333333,427.2782,2663.7674,0.0,4460.397933333333,498.69176666666664,6633.302633333333,12283.6644,3158.665766666667,3270.853333333333,-18098.6667,50040.755933333334,23645.565,,-2419.896266666667,2663.7674,2189.0569333333333,1006.1255,1814.084,0.0,3039.3714999999997,1799.35,15.173166666666667,32454.150275,49010.1752,196.07606666666666,8009.7575,16158.233333333332
Timor-Leste,2020,1.857,6.88,162.06,474.43,31.38,10.09,0.0,118.29,0.0,3.35,0.0,357.25,339.98,814.1187666666668,155.025,61.64463333333333,811.56295,1248.2760333333333,1108.8947333333333,2.4845333333333333,8.1885,0.0,0.0,0.0,73.29273333333333,599.9065333333333,807.0257,360.52,591.346,674.7374666666666,,3.6140666666666665,0.0,9.897033333333333,,,148.425475,4.368833333333334,9.825733333333334,2.6442,674.7374666666666,1.6828999999999998,,139.3813,132.28823333333335,108.04986666666667,38.69,107.749,386.0225,,6.201,1.2470999999999999,206.293675,97.6528,1.5205333333333335,0.3975,68.38133333333333
Togo,2020,1.137,30.66,235.93,2091.5,22.38,0.4,0.0,697.68,1.24,0.01,0.04,2405.32,134.17,2435.5574333333334,1085.228,754.0203333333333,2791.036575,4678.474525,4561.4347,48.58866666666666,130.433,0.0,0.0,0.0,168.26193333333333,1692.5152666666665,2499.2191,2417.8133333333335,1366.3076,2279.8781999999997,,19.1642,0.0,23.569766666666666,5.631,15.392000000000001,279.3116,42.5407,19.1642,-189.8634,2279.5043333333333,687.0162666666666,,156.0531,219.3409,157.99253333333334,119.6475,815.829,600.5301,0.3738666666666666,151.315,8.593666666666666,916.62225,29.7584,418.7271333333333,19.3185,596.7023333333333
Tokelau,2020,,0.01,0.0,0.0,19.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8012666666666667,0.106,0.0012,1.0180333333333333,0.988,0.988,,,0.0,0.0,0.0,,0.8012666666666667,0.8012666666666667,,0.0672,0.8012666666666667,,0.0,0.0,,,,,,0.0,0.0,0.8012666666666667,0.0406,,0.0,0.0,0.6858,0.106,0.0,0.0,,,0.21596666666666667,0.21676666666666666,,0.0,,0.17320000000000002
Tonga,2020,1.206,0.06,4.23,15.74,28.52,1.87,0.0,2.71,0.0,0.35,0.0,34.01,8.66,55.78666666666667,14.522,3.4469,64.643,144.51256666666666,144.51256666666666,,,0.0,0.0,0.0,0.477,55.4668,55.78666666666667,62.91726666666667,30.954,55.78666666666667,,0.0,0.0,1.1668333333333334,,,0.6420666666666667,3.355166666666667,0.0,0.0,55.78666666666667,0.8854,,0.0,0.0,25.469333333333335,4.081,9.964,0.0,,1.5317,0.24533333333333338,8.856333333333334,,0.0,0.477,24.197233333333333
Trinidad and Tobago,2020,1.823,14.96,26.57,37.05,28.6,2.13,0.0,15.89,1.35,0.07,0.0,375.02,32.6,220.13216666666668,142.9145,499.27340000000004,5786.3215,16126.650624999998,16095.483950000002,0.20893333333333333,0.371,0.0,0.0,0.0,7.121666666666666,170.96579999999997,212.6462,12390.519999999999,74.8496,178.57659999999998,8955.01155,0.0,0.0,143.2277,19.450933333333335,,584.604875,83.69713333333333,0.0,22.4579,178.57659999999998,4884.450000000001,,41.55556666666667,34.0696,30.86006666666667,54.5105,80.7985,102.2088,0.0,48.76,7.319233333333333,5626.83685,2.7664,0.4872666666666667,7.2345,2346.442
Tunisia,2020,1.831,96.45,281.09,2517.48,94.14,0.0,0.0,133.42,0.58,1481.86,8702.39,329.17,1884.31,2849.9920333333334,2068.6695,1842.7289,6211.198575,13366.499025000001,13466.556,15.220666666666666,120.204,0.0,0.0,0.0,353.7316666666666,2616.9864000000002,3719.3569666666667,10220.983333333332,2193.1308,3691.5762,802.6607,0.0,0.0,836.1266333333334,94.09949999999999,203.43343333333334,584.5996250000001,261.6964,1.0351333333333332,-486.6756,2983.4013333333332,1885.4425,,-133.4093,27.780766666666665,114.29719999999999,97.732,1463.1445,83.3423,708.1748666666666,144.425,9.582799999999999,3421.68085,,12.683266666666666,387.589,2140.8166666666666
TÃ¼rkiye,2020,1.821,689.4,14150.93,29643.55,1469.84,0.0,0.0,7002.4,208.77,3140.18,1459.2,14965.95,5386.57,42200.14523333334,26608.49415,22412.00543333333,64764.55135,175961.692425,173388.07014999999,172.18763333333334,2694.2709,38.258449999999996,3.1755,36.6707,9966.565666666667,28787.323,44992.86610000001,127542.33333333333,32742.687400000003,44992.86610000001,3123.8945999999996,0.0,0.0,1809.3879,1025.2144333333333,3062.442625,4509.295075,2227.4952,20.437866666666668,-19811.6651,43854.23973333333,17093.376,,3431.4963666666667,0.0,3405.8957666666665,2092.9341999999997,14663.9075,623.59465,6223.158733333333,1070.6,361.8915,31019.901775000002,638.0154,14.373399999999998,9937.00725,41368.21
Turkmenistan,2020,1.54,67.35,1467.63,4161.87,9015.19,0.0,0.0,6740.98,1.61,1375.04,32469.36,89.36,97.97,8696.210000000001,5068.284,361.7176,9068.1401,32300.836150000003,32300.836150000003,18.305866666666667,115.8845,0.0,0.0,0.0,1972.3732,6651.126666666667,10122.324566666668,31954.80666666667,6797.3612,10122.324566666668,,0.0,0.0,181.733675,2.3954666666666666,,813.761875,202.62050000000002,0.0,0.0,8696.210000000001,988.42615,,0.0,0.0,611.1372,517.651,1744.972,0.0,1426.1145666666669,138.33,6.927733333333333,1476.396675,125.44,72.71013333333333,2689.7765,1006.6433333333333
Turks and Caicos Islands,2020,,0.34,9.3,0.91,20.62,3.52,0.0,1.05,18.72,0.05,0.0,16.79,0.91,0.0,0.0,1.5876,13.537725,125.23320000000001,125.23320000000001,,,0.0,0.0,0.0,,,0.0,121.01259999999998,,0.0,,0.0,0.0,2.5214333333333334,,,12.6757,5.532299999999999,0.0,0.0,0.0,0.1391,,0.0,0.0,,,,0.0,,1.1395,0.4878,13.537725,,0.0,,3.3682
Tuvalu,2020,1.151,0.0,0.09,0.35,5.67,0.0,0.0,0.05,0.0,0.03,0.0,0.1,0.35,4.9222,0.689,0.31526666666666664,5.801100000000001,9.2657,9.2657,,,0.0,0.0,0.0,0.0265,4.904533333333333,5.079899999999999,11.0,0.4088,5.079899999999999,,0.0,0.0,0.16336666666666666,,,0.13999999999999999,0.08783333333333333,0.0,0.0,4.9222,0.07075000000000001,,0.0,0.0,4.190333333333333,0.6625,0.0,0.0,0.1577,,0.014633333333333333,0.7212000000000001,,0.0,0.0265,0.6296666666666667
Uganda,2020,1.21,54.21,1622.61,7714.76,3699.98,0.0,0.0,2466.21,372.12,0.04,0.21,5682.21,2459.78,32758.770566666662,9493.466,3875.2606333333338,25124.571575,45481.862233333326,33005.813733333336,138.91206666666668,300.934,6126.3808,5864.7463,261.6345,656.7337333333334,18624.1054,25515.856900000002,9553.733333333332,17762.5056,22429.4436,,6.102666666666667,0.0,5.101999999999999,2.0153999999999996,,2974.315525,133.42663333333334,7.577533333333334,22299.7347,20282.722066666665,366.63750000000005,,12476.048499999999,3086.4133,856.9094666666666,597.469,8290.8165,9240.9319,191.80610000000001,577.7,2.0131666666666668,5987.6789,433.16,827.4794666666667,42.612,2539.7999999999997
Ukraine,2020,3.051,1898.64,4231.14,41354.64,1315.48,0.0,0.0,440.16,53.53,36.55,20.79,9352.42,1071.42,16201.285933333333,23701.9626,6421.991566666667,35204.968225000004,89042.49945,92353.97135,503.647,6089.411550000001,12265.780050000001,19343.8112,2593.8744500000003,9479.276666666667,8640.197533333334,29734.9957,87449.96666666667,7985.534849999999,29253.86856666667,7107.312849999999,0.0,0.0,1714.92915,416.8399,1111.254525,785.908775,608.849075,212.54486666666665,-33241.5671,23272.640116666666,5887.5599999999995,,-4415.295866666666,481.12713333333335,1731.4156666666668,1057.1176,520.4335,748.42905,2189.3497,431.06666666666666,0.0,12903.72145,90.37950000000001,43.924,8784.17475,6790.933333333334
United Arab Emirates,2020,1.269,218.91,41.69,129.56,39.91,3.01,0.0,3.59,1.14,324.97,6226.37,56.53,107.35,1404.6990333333333,675.962,1553.8552,6149.771375,86129.846775,86144.51345,0.0886,1.0335,0.0,0.0,0.0,45.0326,1379.2201333333333,2413.3696,90281.09999999999,1372.5432,2413.3696,3213.8385,0.0,0.0,589.987325,1.2942333333333333,6.2284,911.2746000000001,865.5464000000001,0.0,-58.6667,1424.2546,13579.645,,-19.555566666666667,0.0,58.495866666666664,18.179,590.3935,0.0,989.1149999999999,628.05,,4339.744175,,0.0,66.356,4629.1033333333335
United Kingdom of Great Britain and Northern Ireland,2020,1.363,1014.82,11633.62,6483.27,701.47,0.0,0.0,775.8,1314.65,513.44,69.3,2306.97,48.9,41553.616733333336,14585.9635,4802.544233333333,47453.290550000005,126009.76255000001,120307.25925,34.81733333333333,1315.7901000000002,16406.9263,26402.3095,3205.77155,4380.587666666667,26243.28253333333,44537.85079999999,105047.63333333335,24924.259599999998,44537.85079999999,942.3524500000001,0.0,0.0,2652.589925,578.7357666666666,2296.301875,2224.601725,2256.8314,0.3456666666666666,-10830.320699999998,30804.99075,9990.8,,7603.337733333333,0.0,4143.671933333333,1973.9098000000001,4386.0415,753.94475,1786.8019666666669,742.0,149.92136666666667,14049.90245,,1.173,4113.1831,7596.033333333333
United Republic of Tanzania,2020,1.078,96.05,5315.87,20575.16,6053.43,139.97,0.0,16681.11,4453.05,93.4,247.24,37309.69,3076.1,72714.61,19517.25,6481.060333333334,62350.871875,88348.14333333333,63174.29026666667,314.4908666666667,840.3945,4732.5668,4510.9738,221.593,5479.178866666666,37412.3406,71372.37550000001,11609.133333333333,37229.3348,49097.07336666667,,2556.41,0.0,73.5325,29.688566666666663,19.284066666666668,3641.2502750000003,303.5545333333333,3950.8618,1.3236,47540.75693333333,1651.5500000000002,,25173.853066666667,22275.302133333334,919.6205333333334,469.368,17040.401,59156.6764,52.658500000000004,901.0,0.0,8821.590250000001,5961.144,4501.4929999999995,945.4935,2322.7000000000003
United States of America,2020,1.307,10963.09,200992.3,151903.2,38225.2,214.33,6485.89,201183.4,8025.25,19397.67,18510.22,292469.0,3071.05,54175.304266666666,212228.72095,50513.499566666665,407710.17117499997,1582310.3757,1732097.88225,1476.6317999999999,44119.6423,30645.1133,50194.7155,5547.75555,71751.34300000001,176899.17853333332,333106.3251,1759190.0,181596.64114999998,300134.2856,22048.73635,0.18726666666666666,0.0,22402.2524,6248.484566666667,30369.36065,30294.856874999998,17306.134375,10362.898966666668,-721519.716,321522.7201166667,142232.3,,-199716.67540000004,32972.0395,45728.325099999995,12127.41965,33471.3285,89295.27825,29510.7341,9718.333333333334,5215.9556,157880.42735,14735.76745,873.4099666666666,61296.28555,97020.46333333333
United States Virgin Islands,2020,1.204,5.26,3.14,3.96,11.98,0.85,0.0,0.18,1.79,0.0,0.01,16.62,0.88,-34.222233333333335,0.0,85.12693333333334,81.24404999999999,-34.222233333333335,0.0,,,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,,,,34.7977,,0.0,-102.6667,0.0,,,-34.222233333333335,0.0,,,,0.0,,,,81.24404999999999,,0.0,,
Uruguay,2020,1.004,45.24,11474.77,2659.45,483.08,0.0,0.0,655.27,274.04,1.23,3.55,2154.48,51.23,18472.892733333334,6727.9525,715.1144666666668,14668.277474999999,18000.0339,17791.3382,18.396333333333335,333.4495,217.1055,192.646,24.4595,1724.6186666666665,16444.5612,18451.740233333334,2344.4066666666663,18979.6292,18451.740233333334,9.7268,0.0,0.0,65.508325,3.4258666666666664,14.814666666666666,74.503225,145.18640000000002,1.3789333333333333,638.0,18194.6318,175.64434999999997,,278.2609333333333,0.0,295.39886666666666,250.8225,4993.289,0.0,192.8931,113.95,37.497166666666665,829.4722999999999,1099.952,9.147466666666666,1125.932,2872.5866666666666
Uzbekistan,2020,1.719,323.63,3302.05,7322.33,1021.5,0.0,34.95,4202.78,67.17,2629.65,24780.32,283.75,755.71,25632.936266666668,10818.7045,2437.4078,26739.4296,60563.582800000004,60739.582800000004,38.6346,475.993,0.0,0.0,0.0,3562.022266666667,22296.3894,28149.605066666667,47459.4,23713.6032,28149.605066666667,994.0214,0.0,0.0,2058.76005,230.67423333333332,325.151025,298.267325,446.975225,0.0,-704.0,25867.60293333333,1707.0056,,-234.66666666666666,0.0,2603.6572666666666,1810.2415,4015.227,0.0,2282.0021333333334,283.55,,5627.2258,291.872,9.191266666666666,4517.243,5194.066666666667
Vanuatu,2020,1.054,0.37,9.54,5.25,97.91,24.22,0.0,7.39,0.0,0.68,2.41,1127.53,32.79,391.0463666666667,57.9025,8.7669,329.487,525.9319,318.1541333333333,0.0942,0.0795,0.0,0.0,0.0,0.1472,183.11953333333335,391.0151333333333,76.06433333333332,163.9148,183.2686,,0.0,0.0,1.0538,,,24.2864,5.954633333333333,0.0,0.0937,183.2686,2.0842,,207.77776666666668,207.74653333333333,35.2962,6.201,51.622,623.2396,,2.5016,0.14383333333333334,36.22565,,0.0,0.0,55.764
Venezuela (Bolivarian Republic of),2020,1.676,250.64,17941.76,7930.19,1550.27,312.0,0.05,7616.97,2041.59,547.72,104.14,50761.94,2135.05,45952.857866666665,8486.572,909.5627333333333,39680.147275,63750.3334,50028.2931,33.142266666666664,130.9895,1702.7027,1632.6897,70.013,1346.0944,24214.6882,46386.59040000001,27241.910000000003,27456.0384,28232.593133333332,4969.9691,371.80746666666664,0.0,899.380975,77.29876666666667,,1665.5618,432.2119,560.0460666666667,-1771.2361,27656.804133333335,4366.5075,,18296.053733333334,18153.997266666665,797.1519333333334,1138.122,6532.144,53346.5694,31.5591,514.1,24.618966666666665,4890.2044750000005,1223.1352,2049.3462,615.3035,5640.933333333333
Viet Nam,2020,1.498,278.73,2101.32,7281.56,878.5,212.22,0.0,5862.97,65.41,6.23,18.55,10799.96,5290.32,-10436.712000000005,16363.5115,5649.690866666667,54604.9589,111319.14850000001,155220.16615,315.873,2605.0295,3988.8739,3832.8949,155.979,31633.457266666665,16263.511066666666,51571.030300000006,120655.33333333333,13000.7444,51209.99903333333,5654.5288,129.45553333333334,347.3636,6909.438033333333,431.5429,35.46853333333333,3303.20145,1247.9759999999999,370.54686666666663,-181243.3333,48097.978200000005,19780.0075,,-58534.690200000005,361.0312666666667,4313.581133333333,1841.0345,3083.116,0.0,1834.3891999999998,1764.9,672.3539333333334,15926.686175,35692.9944,97.02386666666666,8678.3525,10656.966666666667
Wallis and Futuna Islands,2020,1.28,0.04,1.1,0.71,10.1,0.02,0.0,0.86,0.0,0.0,0.0,4.56,3.55,-7.333333333333333,0.0,0.013066666666666666,1.1073,-7.333333333333333,0.0,,,0.0,0.0,0.0,,,0.7244666666666667,,,0.0,,0.0,0.0,,,,,0.3098,0.0,-24.1734,0.0,,,-7.333333333333333,0.7244666666666667,,,,2.1734,,,0.05993333333333333,0.38283333333333336,,0.0,,
Western Sahara,2020,1.908,2.31,0.67,3.46,37.1,0.0,0.0,0.0,0.0,20.14,26864.7,0.46,3.46,-51.333333333333336,0.0,0.09163333333333334,63.417833333333334,-51.333333333333336,0.0,,,0.0,0.0,0.0,,,63.3262,,,0.0,,0.0,0.0,,,,,,0.0,-343.9786,0.0,,,-51.333333333333336,63.3262,,,,189.9786,,,,0.09163333333333334,,0.0,,
Yemen,2020,,38.38,164.01,1597.48,179.32,0.24,0.0,1599.06,0.85,5347.29,35604.23,471.55,405.58,5692.365066666666,2993.811,2165.2710666666667,8351.343975,13836.246299999999,13836.246299999999,3.858333333333333,57.399,0.0,0.0,0.0,68.71266666666666,5623.670066666667,5769.8417,5723.3966666666665,5274.1892,5769.8417,,0.0,0.0,345.6664,,,1934.0063,112.09985,0.0,0.0,5692.365066666666,4162.833333333333,,0.0,0.0,176.50660000000002,71.868,2824.688,0.0,77.47663333333333,55.65,10.982433333333333,4023.9627,,0.0,39.856,2832.633333333333
Zambia,2020,1.106,82.0,3227.1,8223.68,1372.36,0.0,0.0,12342.02,2831.97,0.0,3.82,46789.22,84.4,36931.91646666667,4185.94,1376.3958,28025.185575,33911.42485,17341.1538,86.97053333333334,210.5955,15254.6623,14522.7588,731.9035,965.0036666666666,4410.422666666666,35807.9522,6564.466666666667,4087.5548,19733.814000000002,,13404.011533333332,0.0,21.832399999999996,37.3263,,7.994675,96.98696666666666,14588.330666666667,-17.0466,14838.221733333334,491.67499999999995,,22093.694733333334,16074.138200000001,228.3808,147.976,2037.532,8010.38,54.672666666666665,556.5,15.7607,1169.221425,48.5212,8974.859733333333,1057.933,692.2833333333334
Zimbabwe,2020,0.527,64.78,2391.63,13231.63,433.51,0.0,0.0,10941.14,27.9,17.96,89.78,11569.95,246.54,12858.933233333335,3460.0785,756.6528,10893.84205,14796.882924999998,10274.99,68.1144,116.494,0.0,0.0,0.0,439.6682666666666,6077.694666666666,13071.6454,4996.866666666666,5946.2004,7074.558766666666,,0.0,0.0,73.67636666666667,3.9588,185.94386666666665,278.6262,61.74373333333333,32.968333333333334,-2.5932,6829.742666666666,496.76300000000003,,6029.190566666667,5997.086633333333,177.96573333333333,88.3245,2815.042,17991.2599,244.81609999999998,233.465,0.0,1090.108,0.6188,312.3974,440.218,1055.3833333333332
World,2020,1.664,60778.71,1813817.46,1882788.55,433284.34,20563.42,1405285.69,1601414.14,195276.9,889548.94,1909759.49,4262022.91,239090.08,4109049.012266667,1226060.14705,948918.0481666668,5993748.140725,15283548.84745,15222328.16655,13120.541116666667,152940.3406,481226.57964999997,415820.8724,65405.707299999995,1035938.1818666667,2788919.950466667,5679614.2962,13011946.6632,1752741.46685,4645856.778933333,255891.314,105636.25546666667,30003.65115,301121.908,66842.74713333334,130570.650475,260387.311,124941.608325,81869.31631666666,-3015796.9017000003,2516754.5321333334,1426998.6157,338160.10343333334,81627.57453333333,1033757.5172666666,199406.70198333333,103733.91505,773321.675,1436225.3982,341831.00176666665,111654.71246666666,108600.2275,1734037.41855,363320.9556,73467.50405,388098.2774,1242749.9209666667
